frag_id,charge,H2O,NH3,CO,CO2,2H2O,2NH3,%H,%2H,css,rawcos,theory_mz,theory_int,obs_mz,ppm,obs_int,within,obs_idx
b25-2H2O,1,0,0,0,0,1,0,0.0,0.0,0.8866647933405633,0.8785665367694332,2589.2556,2.202308387448611,2589.28,9.423557875182954,1.742,True,25956
b25-2H2O,1,0,0,0,0,1,0,0.0,0.0,0.8866647933405633,0.8785665367694332,2590.2589,0.7492501378694237,2590.2859,10.423668460339488,1.0,True,25963
z25-H2O,1,1,0,0,0,0,0,0.0,0.0,0.8835885852918945,0.3851833741373817,2548.2193999999995,5.069295405769158,2548.1841,-13.852810319061147,3.867,True,25447
z25-H2O,1,1,0,0,0,0,0,0.0,0.0,0.8835885852918945,0.3851833741373817,2549.2227,6.968,2549.2227,0.0,6.968,True,25455
z25-H2O,1,1,0,0,0,0,0,0.0,0.0,0.8835885852918945,0.3851833741373817,2550.2259999999997,5.1192596130004695,2550.2039,-8.665898630035942,12.13,True,25461
z25-H2O,1,1,0,0,0,0,0,0.0,0.0,0.8835885852918945,0.3851833741373817,2551.2292999999995,2.6483590841319304,2551.2075,-8.544900295528112,1.733,True,25475
z25-H2O,1,1,0,0,0,0,0,0.0,0.0,0.8835885852918945,0.3851833741373817,2552.2326,1.0766018623094686,2552.1904,-16.53454312897113,8.0,True,25480
z25-H2O,1,1,0,0,0,0,0,0.0,0.0,0.8835885852918945,0.3851833741373817,2553.2358999999997,0.3646545877321461,2553.4333,77.31365519358035,3.484,False,25488
z25-H2O,1,1,0,0,0,0,0,0.0,0.0,0.8835885852918945,0.3851833741373817,2554.2391999999995,0.1067035676951186,2554.2275,-4.5806203270093775,9.323,True,25494
z35-NH3,2,0,1,0,0,0,0,25.456764318609437,32.719364264284856,0.8835693674967546,0.6063996831987858,1804.8564,3.5897734885527735,1804.8613,2.7148974290332695,8.824,True,15996
